folio,nro,Real,Prediccion_RF,Probabilidad_RF,Prediccion_LR,Probabilidad_LR
214-004330-A-0511,3.0,1,1,0.9811419786110593,1,0.9730251421927085
262-012024-A-0081,3.0,1,1,0.9472622551608443,1,0.785791868553149
532-002410-A-0091,3.0,1,1,0.9403818582128628,1,0.7926891472989397
314-006324-A-0011,3.0,1,1,0.971268998351771,1,0.8533761539934513
311-000128-A-0041,3.0,1,1,0.7298633439827292,1,0.5702227282999516
712-001253-A-0171,2.0,1,1,0.7943318315731658,0,0.27977320401685496
522-001997-A-0111,2.0,1,1,0.9832161632136273,1,0.9822229529377516
713-008743-A-0321,3.0,1,1,0.8860398550224605,1,0.5534896629068613
313-001577-A-0031,5.0,1,1,0.7870699376751348,0,0.3507088154314858
263-014332-A-0261,5.0,1,1,0.9817582034106925,1,0.9813187921258233
143-005139-D-0101,5.0,1,1,0.6622504186940747,1,0.8976402848280637
722-019369-A-0171,2.0,1,1,0.9617024682902529,1,0.8192779983817877
351-015465-D-0091,4.0,1,1,0.8806746915995127,0,0.23624803207440642
953-000688-D-0121,2.0,1,1,0.8574932744371805,1,0.5152645565340263
911-000010-A-0121,4.0,1,1,0.9865738629231221,1,0.9017492522826906
813-000434-A-0191,3.0,1,1,0.6636389032963561,1,0.9608173420337368
323-010185-A-0131,2.0,1,1,0.9995564527824669,1,0.9395888417894455
552-004707-A-0121,3.0,1,1,0.9952630028087351,1,0.7181760305190728
262-011135-A-0101,3.0,1,1,0.9667118923583556,1,0.7415885335683419
151-003996-D-0111,3.0,1,1,0.5089523543775233,0,0.292503682179416
151-004182-D-0201,4.0,1,1,0.806017160936935,0,0.31662984949150075
341-015167-D-0151,5.0,1,1,0.961439506417651,1,0.7738588970077891
344-013086-A-0201,4.0,1,1,0.9877632567875558,1,0.94050991343863
313-001823-A-0161,3.0,1,1,0.9992774403827267,1,0.9484621814363929
314-006181-A-0011,3.0,1,1,0.9627429138207606,1,0.8498012337080716
113-001020-A-0061,4.0,1,1,0.9352563684760774,1,0.9804112753365938
614-001432-A-0341,3.0,1,1,0.969243862484563,1,0.8787072529336566
713-008545-A-0101,3.0,1,1,0.9460577116953698,1,0.6569861617430567
442-005461-A-0071,4.0,0,0,0.4004824804539566,0,0.03361548216595906
714-011725-A-0141,3.0,1,1,0.7718389277406905,0,0.32896257483439195
312-000823-A-0091,4.0,1,1,1.0,1,0.9371142946939464
744-022007-D-0221,7.0,1,1,0.7983557793515557,1,0.8589966354128064
612-000160-A-0091,5.0,1,1,0.8978531929064624,1,0.6623247169332083
941-000970-D-0071,3.0,0,1,0.6333102215722332,0,0.24094062442448835
213-001695-A-0341,4.0,1,1,0.9179201387038787,1,0.6971645166715152
213-001375-A-0341,4.0,1,1,0.9128375622018285,1,0.5441240434715109
914-000470-A-0061,4.0,1,1,0.9726077036993642,1,0.9035022271937061
733-016092-A-0121,6.0,1,1,0.8431641586480342,1,0.7033412863033685
642-003701-D-0461,3.0,1,0,0.4783739337123008,0,0.19287749746733132
943-000628-A-0061,5.0,1,1,0.9417185960333755,1,0.7194840297547387
252-029035-D-0041,3.0,1,1,0.9458369692183591,1,0.6015982195180795
322-008386-A-0041,3.0,1,1,0.7261269940880654,1,0.5207216478452428
713-005200-A-0101,3.0,1,1,0.8727563077710369,0,0.3991213439227271
552-006130-D-0081,3.0,1,1,0.9870144713433431,1,0.8907655218925353
941-000909-D-0071,4.0,1,1,0.8302329165036578,1,0.7354212043897699
712-002940-A-0251,5.0,1,1,0.831892343670016,1,0.8056347964427977
742-023019-D-0181,5.0,1,1,0.7931744088350011,0,0.2755952358892714
812-000322-A-0191,4.0,1,1,0.9622036394999615,1,0.745114248867765
543-007660-D-0081,3.0,1,1,0.9866780655026417,1,0.8848296920064845
912-000131-A-0021,4.0,1,1,0.8163484185070509,0,0.3674585143890828
643-003384-A-0051,3.0,0,0,0.4090107514480615,0,0.003921112573659153
314-004411-A-0011,6.0,1,1,0.966912087956595,1,0.9575952359603144
611-000006-A-0011,4.0,1,1,0.8156675987651335,1,0.619076265922781
353-016863-D-0171,4.0,1,1,0.9749488960996248,1,0.7954477854938086
133-002682-A-0091,3.0,1,1,0.9871859059961348,1,0.8354843768033532
414-002893-A-0161,2.0,1,1,0.9934469774595192,1,0.9528263778327095
722-012849-A-0291,3.0,1,1,0.7682044217456455,0,0.21093771242227738
324-008623-A-0501,3.0,1,1,0.9652356333677534,1,0.8863050795503846
713-007814-A-0211,2.0,1,0,0.19525766824526603,0,0.38707370744323205
222-018816-A-0081,2.0,1,1,0.9571275219586312,1,0.6689305058545217
262-012904-A-0051,3.0,1,1,0.9613421009344739,1,0.636817456491131
931-000581-A-0111,5.0,1,1,0.9872214042105814,1,0.9508389689221799
324-007681-A-0051,3.0,1,1,0.8428363156652683,1,0.6511620581549371
952-000877-D-0091,3.0,1,1,0.9279526812394862,1,0.7850837989617869
623-002671-A-0131,3.0,1,1,0.9660132134258117,1,0.7261951507112129
713-007157-A-0181,3.0,1,1,0.8761328176158277,1,0.7402156101520184
623-002124-A-0041,4.0,1,1,0.937640742234151,1,0.5194044251057188
152-003967-D-0101,3.0,1,0,0.26426800684655594,0,0.0839618843059863
262-010993-A-0101,5.0,1,1,0.9180622772402057,1,0.777997164251141
823-002041-A-0081,2.0,1,1,0.9952312481462241,1,0.9433700987724501
232-019531-A-0191,2.0,1,1,0.6926987021865346,0,0.27534428254714094
223-019292-A-0381,3.0,1,1,0.9823306360558354,1,0.9382791781050712
262-010993-A-0181,4.0,1,1,0.855487462467748,1,0.9347290660072866
262-012737-A-0131,4.0,1,1,0.9887391694000862,1,0.9293329374853829
212-000853-A-0211,4.0,1,1,0.8696867989859989,1,0.9860586846484649
953-000856-D-0051,3.0,1,1,0.8646125734478756,1,0.5121255607921128
643-003384-A-0031,3.0,1,1,0.6592053507588302,0,0.40193896744541896
313-003171-A-0101,4.0,1,1,0.8095791646281497,1,0.5919249933890258
652-004466-D-0301,2.0,1,1,0.9489764462378961,1,0.8467465551590827
112-000760-A-0151,4.0,1,1,0.7331485014482175,0,0.33943439722311036
713-008545-A-0151,3.0,1,1,0.9806158112784116,1,0.8852319874707002
112-000438-A-0231,6.0,1,1,0.9374494331772517,1,0.8714322449471535
414-002893-A-0131,3.0,1,1,0.7668618962191305,0,0.34394681530722426
822-001349-A-0011,3.0,1,1,0.9899261079775361,1,0.8668575139554587
152-004464-D-0051,4.0,1,1,0.8899424267239511,1,0.732026929003484
952-000836-D-0191,3.0,1,1,0.5057469485344963,0,0.1899667256796992
712-001476-A-0181,3.0,1,1,0.9598061638456457,1,0.7714578018934574
152-003880-D-0091,2.0,1,0,0.3715956655914026,0,0.17793022774011677
214-005688-A-0011,3.0,1,1,0.8697259817577577,1,0.632914394392434
422-004035-A-0181,3.0,1,1,0.984360168778417,1,0.9238797935730477
241-021702-A-0211,8.0,0,1,0.7417842364681149,1,0.5747056641329729
721-012495-A-0331,4.0,1,1,0.9412864503620136,1,0.8426618904500889
614-001169-A-0311,4.0,1,1,0.7275821890505758,0,0.48601067045589225
931-000547-A-0151,5.0,1,1,0.9306477697061776,1,0.5613885976931294
713-006985-A-0041,3.0,1,1,0.9162380455231304,1,0.5128506231748668
713-006537-A-0341,3.0,0,1,0.8634103555590861,1,0.7069516265203617
263-015943-A-0191,3.0,1,1,0.7616713218668612,1,0.5351181652013364
711-000925-A-0141,2.0,1,1,0.9771805108690049,1,0.7289089351543091
312-000504-A-0221,3.0,1,1,0.9827140783039251,1,0.9718765792309798
943-000628-A-0071,3.0,1,1,0.6453785963955884,0,0.3349680500589765
314-004003-A-0041,7.0,1,1,0.8810927916120257,1,0.949754509593874
214-005642-A-0581,4.0,1,1,0.9797468017475092,1,0.9654447424651738
914-000539-A-0111,5.0,1,1,0.8010215903541482,1,0.519579218511746
154-003762-D-0081,3.0,1,0,0.35416607798879085,0,0.15101075407876247
651-004218-D-0091,3.0,1,1,0.7723443339466688,1,0.9147025482478358
441-007244-D-0151,3.0,1,0,0.4810698483131326,0,0.10072136670441495
451-007258-D-0011,4.0,1,1,0.9064763374977582,1,0.647478086846446
214-005789-A-0071,3.0,1,1,0.8334995685285853,1,0.9619503536385061
544-005911-D-0271,7.0,1,1,0.9707785715703428,1,0.5780287329981695
714-011282-A-0201,4.0,1,1,0.9592729464655533,1,0.6851802543777148
514-001460-A-0301,3.0,1,1,0.8947058942993806,1,0.949353585956807
232-019531-A-0191,4.0,1,1,0.946753320984969,1,0.9800239307192854
411-000098-A-0061,5.0,1,1,0.9408641147949602,1,0.8719249027677062
262-010569-A-0211,3.0,1,1,0.8875048997427009,1,0.6512919892111216
821-001056-A-0031,3.0,1,1,0.9630399615585329,1,0.7419387971330306
333-006818-A-0111,3.0,1,1,0.995971831784444,1,0.952226119868948
153-003925-D-0071,3.0,1,1,0.9640793454573827,1,0.9111492700896828
263-015928-A-0161,3.0,1,1,0.8504686847361782,1,0.9489711216060591
713-006453-A-0131,3.0,1,1,0.9646360745444343,1,0.6466335816034327
151-004182-D-0051,4.0,1,1,0.6047153033138183,0,0.21400240455156813
712-002223-A-0141,4.0,1,1,0.9294833637816686,1,0.5692303438715693
244-021740-A-0091,3.0,1,1,0.9209746700888386,1,0.6054768688608949
742-020200-A-0061,3.0,1,1,0.9108072557658943,1,0.6189462228193158
263-013526-A-0111,3.0,1,1,0.9945455368785656,1,0.9866289924874908
152-005272-D-0011,4.0,1,1,0.6262546747826526,0,0.2313196952110335
951-000943-D-0051,6.0,1,1,0.8563186736494265,1,0.9000119978941293
943-000628-A-0111,7.0,1,1,0.9247765313650482,1,0.8524110790849457
151-004332-D-0171,2.0,0,0,0.43024069797200015,0,0.32109142126994916
422-003799-A-0221,4.0,1,1,0.8682131395143979,1,0.6073965034227035
613-000582-A-0061,3.0,1,1,0.9765163256482757,1,0.8992306722693626
311-000019-A-0181,4.0,1,1,0.6382009325440166,0,0.3769855930688705
731-013229-A-0101,3.0,1,1,0.8938144241150987,1,0.7874258651425405
914-000451-A-0051,5.0,1,1,0.9762342322445645,1,0.9669137622434913
643-004096-D-0791,4.0,1,1,0.955634985643818,1,0.8526933174480248
454-005133-A-0051,3.0,1,1,0.9281023022224548,1,0.6022332030081089
723-015398-A-0111,4.0,1,1,0.9805658472649948,1,0.8958081053065097
951-000943-D-0131,4.0,1,0,0.35398515790469803,0,0.1503081235164806
314-003798-A-0401,3.0,1,1,0.9806966925196018,1,0.9692974158511586
241-021702-A-0211,6.0,1,0,0.4755948674781522,1,0.6434071359692244
112-000822-A-0221,1.0,1,1,0.7491302075852327,1,0.6897695905986251
713-008065-A-0291,4.0,1,1,0.9104231055909247,1,0.8962034342984112
622-002370-A-0041,3.0,1,1,0.9709502074416457,1,0.7281068004535841
261-007183-A-0131,4.0,1,1,0.84280588138398,1,0.5642284982299525
544-003946-A-0021,2.0,1,1,0.7777341676622941,0,0.385087975413375
713-007617-A-1301,3.0,1,1,0.6158566045470858,1,0.9692245003190066
263-016881-A-0061,4.0,1,1,0.897606752670729,1,0.6357645335432074
941-000909-D-0421,4.0,1,1,0.8756353474550189,1,0.9175818080468396
112-000564-A-0101,3.0,1,1,0.9716728291649888,1,0.939884901884052
262-008837-A-0171,3.0,0,0,0.14307381233515268,0,0.40009058928038516
333-006869-A-0031,3.0,1,1,0.6942005745267904,0,0.3979939699501419
413-001878-A-0141,3.0,1,1,0.9628367222462367,1,0.7918887722622807
213-003603-A-0461,3.0,1,1,0.9496352278540526,1,0.956319505581279
323-007334-A-0711,3.0,1,1,0.9947951755630408,1,0.8989304161856965
353-015397-D-0641,3.0,1,1,0.9608758708064667,1,0.7682174836475766
953-000917-D-0081,3.0,1,1,0.5484217732985085,0,0.2678329510205936
912-000257-A-0061,4.0,1,1,0.9924867012482572,1,0.8199890122681983
351-017513-D-0091,4.0,1,1,0.8529279055294217,1,0.7671146231675218
143-004823-D-0261,5.0,1,1,0.9709144188285563,1,0.6831018821665494
214-005554-A-0031,4.0,1,1,0.9864405674878164,1,0.8251746316048711
744-019953-A-0041,2.0,1,0,0.3347489795492162,0,0.132906327334699
223-020589-A-0061,3.0,1,1,0.9242945602655402,1,0.8268121997818063
261-007038-A-0221,3.0,1,1,0.9822460523678922,1,0.9436886915162183
314-006592-A-0041,4.0,1,1,0.947432157600966,1,0.9771129120090241
623-001965-A-0201,3.0,1,1,0.9726763210727932,1,0.836912791913032
624-002163-A-0421,3.0,1,1,0.8820075246969693,1,0.5444699356979671
513-001115-A-0031,5.0,1,1,0.9330205020011371,1,0.7130607967451513
214-005596-A-0011,5.0,1,1,0.983709386133595,1,0.8511416273610249
213-003667-A-0191,3.0,1,1,0.9401248272640789,1,0.5559777663376456
742-020200-A-0231,4.0,1,1,0.9441739899788553,1,0.6575621918179855
544-003946-A-0121,4.0,1,1,0.8375837301700066,1,0.9403697800445192
351-015606-D-0161,5.0,1,1,0.9783916237118798,1,0.7935552628297483
152-005272-D-0111,4.0,1,1,0.9855441677947465,1,0.8173195260849422
614-001379-A-0031,2.0,1,1,0.9725269161687068,1,0.7850132324160126
313-002296-A-0131,5.0,1,1,0.9814204891371903,1,0.9008412734677883
214-005380-A-0051,4.0,1,1,0.9825019276092954,1,0.9555281341227247
413-001577-A-0091,5.0,1,1,0.9628182241432038,1,0.7986311050266621
714-011615-A-0221,3.0,1,1,0.924396619705811,1,0.7020778407990023
263-014842-A-0071,3.0,1,1,0.73750262911075,0,0.3523653335826703
344-014453-D-0041,3.0,1,1,0.5646331870960656,0,0.311343900933462
723-016381-A-0021,3.0,1,1,0.9573545607742333,1,0.8294274718838227
322-009687-A-0131,3.0,1,1,0.9524214167423711,1,0.8571205424905471
552-006676-D-0191,4.0,1,1,0.8202281106336415,1,0.8858883799527033
751-023647-D-0071,2.0,1,1,0.9001135913241579,1,0.6563450786897347
511-000108-A-0081,7.0,1,1,0.9602967985597476,1,0.9541764884027346
522-001997-A-0191,3.0,1,1,0.7005126493087535,0,0.4144072389230778
313-002587-A-0101,5.0,1,1,0.918504859262966,1,0.9075962510213019
552-006588-D-0291,3.0,1,1,0.6373310688740863,1,0.5410571009972102
611-000006-A-0101,6.0,1,1,0.9663187946483036,1,0.8671142219583821
712-003035-A-0141,3.0,1,1,0.8446461619013027,1,0.966133113890096
552-007982-D-0261,2.0,1,0,0.4732293776220368,0,0.19580295483149351
214-005033-A-0011,3.0,1,1,0.9943258516915083,1,0.9502599435813947
262-011889-A-0151,4.0,1,1,0.8054157555363163,1,0.970848944993961
913-000433-A-0071,3.0,1,1,0.8898030620379965,1,0.6588968118562739
713-005713-A-0341,3.0,1,1,0.8945035552410989,0,0.3891652879278389
651-004228-D-0131,4.0,1,0,0.4650910087628492,0,0.28098874136597213
314-004171-A-0131,8.0,1,1,0.9464101784207835,1,0.9733450527751412
722-017252-A-0031,3.0,1,1,0.965849482964034,1,0.7468980193724278
344-015667-D-0391,3.0,1,1,0.8647043733245133,1,0.973971820826205
712-002223-A-0141,3.0,1,1,0.8942607798910177,0,0.4017682000980106
744-021119-A-0081,4.0,1,1,0.8816553029478028,1,0.6808635828417443
851-003955-D-0081,3.0,1,1,0.7488064174416277,0,0.4342908406650431
241-028187-D-0711,5.0,1,1,0.760320788586088,1,0.9093996512162521
712-004089-A-0211,2.0,1,1,0.9500124990307921,1,0.9250407037366465
313-002026-A-0051,2.0,1,1,0.9708501511010342,1,0.9022343202038301
344-014453-D-0061,5.0,1,1,0.9952514117438329,1,0.8238282985132276
952-000877-D-0011,4.0,0,0,0.1858366384432062,0,0.03009821143064561
412-000860-A-0231,2.0,1,1,0.9741862198721541,1,0.9067455664398892
623-002671-A-0121,4.0,1,1,0.9851529807056245,1,0.9564731022614198
821-002777-A-0131,2.0,1,1,0.8959973490190964,1,0.5747834354767043
221-006775-A-0141,3.0,1,1,0.7108240018027362,0,0.4257518206138523
251-028378-D-0211,6.0,1,1,0.931922733796506,1,0.6865386345189188
213-002101-A-0301,7.0,1,1,0.9817630331641988,1,0.9732907494378523
713-008406-A-0431,4.0,1,1,0.8350751873601121,0,0.4853005458185852
334-006737-A-0111,3.0,1,1,0.9604213202671866,1,0.6709373789162335
144-003176-A-0061,3.0,1,1,0.8597652309373003,1,0.9820789957272839
722-013391-A-0071,3.0,1,1,0.6843508824989446,1,0.935406283922818
811-000029-A-0231,3.0,1,1,0.9887927457499199,1,0.9103401216065883
651-003951-D-0081,3.0,1,1,0.9400488682222624,1,0.5601278226168587
552-004707-A-0081,3.0,1,1,0.7877356833732647,1,0.9672937119324464
262-009780-A-0141,3.0,1,1,0.6917738002799729,1,0.5054136280718169
654-004359-D-0271,3.0,1,0,0.34852644531480803,0,0.06395417470670141
713-008025-A-0051,4.0,1,1,0.9449408133423757,1,0.6551217629996248
643-003384-A-0121,3.0,1,1,0.9544211314201342,1,0.8920198160678705
313-002228-A-0081,5.0,1,1,0.9684436504659666,1,0.9747426264300676
314-004345-A-0131,3.0,1,1,0.9995564527824669,1,0.978393666464953
213-001972-A-0681,6.0,1,1,0.963930319025541,1,0.8820941815117284
711-000554-A-0031,3.0,1,1,0.8695854790028926,1,0.5828262073560325
912-000131-A-0091,4.0,1,1,0.9942826711126054,1,0.9737543844884956
943-000638-A-0141,5.0,1,1,0.9808417138432128,1,0.9271566873577817
722-014689-A-0131,3.0,1,1,0.9369768853133098,1,0.6408896000538234
311-000073-A-0251,3.0,1,1,0.8112567534311793,1,0.7984947386528872
822-001489-A-0061,3.0,1,1,0.9674125381782313,1,0.9278915215305784
952-001020-D-0221,3.0,1,1,0.9157498234908985,1,0.8937135293477918
142-004969-D-0231,3.0,1,1,0.839590779727685,1,0.9376813653324535
812-000322-A-0031,4.0,1,1,0.9932638493764496,1,0.9112348592869557
732-014831-A-0251,5.0,1,1,0.8917878213407768,1,0.7756457986569675
412-001137-A-0191,4.0,1,1,0.91780650829246,1,0.6706573762214273
713-007334-A-0051,2.0,1,1,0.8373406026267619,0,0.4956610366245873
653-004340-D-0171,5.0,1,1,0.9501498647481456,1,0.862211544979584
143-004790-D-0051,5.0,1,0,0.42854047011408675,0,0.2268892006405499
313-001955-A-0011,5.0,1,1,0.9751859009679039,1,0.9404292799561489
262-010710-A-0131,3.0,1,1,0.7060075777070954,0,0.3597615367602616
714-009369-A-0091,4.0,1,1,0.9628640274288413,1,0.8248069664914771
261-008150-A-0041,4.0,1,1,0.952501895204936,1,0.9562031251197304
311-000073-A-0151,3.0,0,1,0.7026334374873844,0,0.3857602097110987
351-017513-D-0291,2.0,1,1,0.7210184902626942,0,0.43230077789606136
262-011889-A-0131,3.0,1,1,0.8438914225501604,0,0.4185460879469201
132-002505-A-0111,4.0,1,1,0.7796522159985734,0,0.4511259334694519
744-020611-A-0081,4.0,1,1,0.5531060171915753,0,0.14505823507801296
263-015387-A-0471,4.0,1,1,0.9989461133968753,1,0.9783097858067753
422-003799-A-0181,5.0,1,1,0.9268836010235161,1,0.9319866912438187
722-017133-A-0181,4.0,1,1,0.8235962986235643,1,0.8314663075789291
743-022135-D-0221,2.0,1,1,0.8784320236647026,1,0.8760021888272473
131-002736-A-0021,3.0,1,1,0.960953949209579,1,0.9065542325071873
852-003590-D-0221,3.0,1,1,0.5726520068590102,0,0.09905942109116908
623-002671-A-0101,2.0,1,1,0.988157251139754,1,0.9264847213081651
323-007476-A-0141,4.0,1,1,0.9979620448851217,1,0.9283127913643642
843-003272-A-0061,2.0,1,0,0.48132240891699096,0,0.15796464862203358
732-016720-A-0011,3.0,1,1,0.9215039641821593,1,0.5867249442121567
261-007325-A-0091,5.0,1,1,0.9768114787540867,1,0.8214951156463981
513-001030-A-0151,3.0,1,1,0.8676886941474695,1,0.9779405946042561
413-002605-A-0041,5.0,1,1,0.9474866414658646,1,0.9532842342212609
261-008021-A-0351,2.0,1,0,0.29206522999322065,0,0.3670016092880156
813-000434-A-0131,3.0,1,1,0.6391619933868015,0,0.24532570488225258
313-001687-A-0551,3.0,1,1,0.9716991521137913,1,0.785211643040212
411-000372-A-0051,4.0,1,1,0.9831461067827132,1,0.9552485090611195
142-003547-A-0311,7.0,1,1,0.9153953493024344,1,0.8818073785322538
822-001286-A-0111,2.0,1,1,0.9631793747337369,1,0.9542560125593783
421-003729-A-0171,4.0,1,1,0.9238647828615583,0,0.40030427061340484
312-001156-A-0051,5.0,1,1,0.8976017637979097,1,0.6128312235621666
843-003272-A-0011,5.0,1,1,0.8710681907624728,1,0.8276547101452113
852-004046-D-0131,4.0,1,1,0.8801795023888148,0,0.4819559831737125
323-010612-A-0301,4.0,1,1,0.9287370988576718,1,0.7808181953140008
712-003521-A-0321,3.0,1,1,0.7164004660222786,0,0.47486619154895016
852-003590-D-0251,3.0,1,1,0.8347227852179291,0,0.2450045608884317
821-002793-A-0101,3.0,1,1,0.9490175291850474,1,0.830010128453536
312-000930-A-0221,3.0,1,1,0.9665295126168879,1,0.9816377057214591
711-000444-A-0031,5.0,0,1,0.7965801610834717,0,0.29149111305253805
612-000103-A-0081,3.0,1,0,0.2515865052429584,0,0.28641612183579207
723-017676-A-0151,4.0,1,1,0.9747028053901664,1,0.8423890833095232
551-007125-D-0041,5.0,1,1,0.8917733152301114,1,0.6164628859576717
323-010612-A-0251,6.0,1,1,0.7312368879556662,0,0.49970566230930613
214-004248-A-0531,6.0,1,1,0.9824762246222607,1,0.8844811075665024
312-000495-A-0131,4.0,1,1,0.913553231818861,1,0.9721019682935974
314-004682-A-0321,6.0,1,1,0.8721113812856096,1,0.7428905002001113
213-002797-A-0361,3.0,1,1,0.995955856361505,1,0.975712197253672
314-003597-A-0251,4.0,1,1,0.9969534534091652,1,0.9525544320034569
442-004400-A-0021,4.0,1,1,0.9031395049930886,1,0.6050257308800848
721-016991-A-0041,3.0,1,1,0.9095831935767978,0,0.4394742250550903
213-001972-A-0031,3.0,1,1,0.911656348110201,1,0.7159543109796058
221-018596-A-0011,7.0,1,1,0.9731367773157056,1,0.8990483643248767
943-000656-A-0031,2.0,1,1,0.8990863985080351,1,0.762954321307102
222-006863-A-0141,6.0,0,0,0.20095635174954432,0,0.3644391107595338
413-001503-A-0441,4.0,1,1,0.9781971046326934,1,0.8534502149397791
314-005842-A-0581,3.0,1,1,0.989521274323478,1,0.874235154274461
754-021999-D-0431,4.0,0,0,0.44716646483393835,0,0.3110945125362353
242-021130-A-0081,5.0,1,1,0.9274054104127494,1,0.6553370536349372
313-001687-A-0481,3.0,1,1,0.7966817205853723,1,0.5980319493331351
332-006851-A-0041,3.0,1,1,0.9532314864176762,1,0.7269750903352916
112-000760-A-0121,5.0,1,1,0.789339755712859,0,0.36785248854788277
543-006060-D-0081,4.0,1,1,0.7012643736081627,1,0.5230087958336774
951-000943-D-0201,4.0,1,1,0.6596810623234517,0,0.4018571493496114
713-008743-A-0241,6.0,1,1,0.8659118166156351,1,0.6395892361669485
252-024102-D-0011,6.0,1,1,0.9588377380171412,1,0.5845188875240469
412-001281-A-0101,2.0,1,1,0.913833777015533,1,0.8134747553647297
222-018992-A-0231,4.0,1,1,0.9608272087946356,1,0.7823301418768499
261-008021-A-0181,4.0,1,1,0.9487120898102834,1,0.7535245537092461
313-001823-A-0131,5.0,1,1,0.8862055375026769,1,0.5517701188755669
214-004958-A-0091,3.0,1,1,0.7956186989746624,0,0.25604406234955085
852-004146-D-0181,3.0,1,1,0.7794713272679149,0,0.3623801974079584
643-003384-A-0071,3.0,1,1,0.9482484707118306,1,0.8786496252301912
824-001767-A-0051,6.0,1,1,0.9921954409098583,1,0.9477239717481812
212-000254-A-0081,4.0,1,1,0.9568962885592418,1,0.8535284328404783
131-002736-A-0061,3.0,0,0,0.4513644736425609,0,0.1573221819738152
733-014580-A-0121,1.0,1,1,0.6798174252231042,0,0.24821730085372962
713-007157-A-0041,3.0,1,1,0.8648057926964151,1,0.9393425434309601
714-010086-A-0221,8.0,1,1,0.9605496882790256,1,0.7154208849478141
314-006592-A-0401,4.0,1,1,0.9699557685095266,1,0.9079741967572578
552-004707-A-0131,3.0,1,1,0.9892029496834062,1,0.8343166481683122
314-004583-A-0101,3.0,1,1,0.990711571189485,1,0.85433636471429
932-000550-A-0111,5.0,1,1,0.9756611795082851,1,0.8707477254958343
312-000874-A-0261,4.0,1,1,0.6917648577603842,1,0.6056010489745728
223-019142-A-0331,4.0,1,1,0.9707197718133677,1,0.9624961489831186
314-005403-A-0221,5.0,1,1,0.9863626311859377,1,0.8524102302429619
142-003742-D-0141,4.0,1,1,0.6971460661068272,1,0.6253660502118754
732-018914-A-0211,2.0,1,1,0.836989818004917,0,0.29893000022551414
341-014869-D-0181,2.0,1,0,0.3928896505723286,0,0.1201284642320057
323-012177-A-0041,7.0,1,1,0.9455104638226737,1,0.9836666268102943
441-007244-D-0121,5.0,1,1,0.9916331205719154,1,0.8821210884852098
212-000589-A-0031,8.0,1,1,0.8306789796712554,1,0.9776230014586277
324-012229-A-0021,3.0,1,1,0.9777615446680414,1,0.8397131031311915
252-029477-D-0141,2.0,1,1,0.9883583668544678,1,0.7146878344892951
723-012979-A-0041,4.0,0,1,0.7929855721922293,0,0.06821379504200549
312-000874-A-0401,7.0,1,1,0.9802453329183444,1,0.8478077555115562
723-016381-A-0381,5.0,1,1,0.7930721481713493,0,0.38725179853933955
722-012905-A-0031,2.0,1,1,0.8919659498994628,1,0.5161052539951921
711-000444-A-0181,3.0,1,1,0.8378593359700695,0,0.34272143329715793
111-000071-A-0231,3.0,1,1,0.9858697654026006,1,0.9337739953003028
324-008105-A-0111,4.0,1,1,0.957977275872225,1,0.7772042419494481
441-007244-D-0101,3.0,1,1,0.5963556687805565,0,0.3769145873959655
312-000930-A-0161,5.0,1,1,0.9802742613037757,1,0.9794765550484463
712-004290-A-0021,4.0,1,1,0.9440710083523624,1,0.9703239666000643
311-000019-A-0061,3.0,1,1,0.8925073209653044,1,0.6421360696479064
341-014869-D-0221,3.0,0,0,0.2157364796322085,0,0.1926519546536657
351-015674-D-0011,3.0,1,1,0.8932703824483816,1,0.7089284500825883
622-001950-A-0461,3.0,1,1,0.9481316929745738,1,0.6390508247178389
221-018571-A-0031,3.0,1,1,0.6594591054030108,1,0.6149576002672952
262-011760-A-0041,5.0,1,1,0.933167213077014,1,0.6937492683567479
744-023178-D-0271,4.0,1,1,0.8351543918909096,0,0.29535480402833075
751-023428-D-0191,2.0,1,0,0.40479023303676037,0,0.04760688139390304
432-004307-A-0081,3.0,1,1,0.9761277510767867,1,0.9050160467256884
262-009164-A-0051,4.0,1,1,0.9850863407025245,1,0.900662164749423
912-000135-A-0081,3.0,0,1,0.8047385356723423,1,0.5972630161277024
613-000753-A-0011,3.0,1,1,0.8271979913711198,1,0.6353222849013379
714-010893-A-0121,5.0,1,1,0.9571178334762901,1,0.7368932657687396
412-000947-A-0121,3.0,1,1,0.9476354669785206,1,0.9642910722496063
712-003902-A-1531,2.0,1,1,0.9533609935822693,0,0.4981135589508703
533-001749-A-0131,4.0,1,1,0.7548398735256677,0,0.4443403981382778
712-002529-A-0161,5.0,1,1,0.9280777695560346,1,0.9200295822249425
331-012380-A-0191,3.0,1,1,0.7631276080115487,1,0.5109395288245269
732-018914-A-0141,3.0,1,1,0.7620342965583142,0,0.26325366720087784
722-012613-A-0011,3.0,1,1,0.9711535803022474,1,0.8661371639001274
853-004162-D-0031,4.0,1,1,0.8222281746472414,0,0.44311663235328463
212-000795-A-0231,3.0,1,1,0.9847714153711832,1,0.8648851771019025
353-016863-D-0121,3.0,1,1,0.6520741185006826,0,0.4578043474822157
722-015711-A-0151,3.0,1,1,0.9668781524720776,1,0.7416249956591361
721-018021-A-0141,2.0,1,1,0.9711193754232759,1,0.653985986066204
721-014617-A-0071,2.0,1,1,0.8191622564437844,1,0.541328572965108
713-008611-A-0251,4.0,1,1,0.9546662693809354,1,0.6964586908690592
